time,high,low,close,open
2023-03-18 15:00:00+00:00:00,1821.12,1781.62,1791.47,1820
2023-03-18 16:00:00+00:00:00,1804.85,1752.76,1799.02,1791.47
2023-03-18 17:00:00+00:00:00,1804.18,1767.1,1790.71,1799.02
2023-03-18 18:00:00+00:00:00,1799.96,1785.28,1798.03,1790.71
2023-03-18 19:00:00+00:00:00,1804.56,1793.52,1796.11,1798.03
2023-03-18 20:00:00+00:00:00,1805.63,1790.63,1796.18,1796.11
2023-03-18 21:00:00+00:00:00,1796.96,1781.75,1782.93,1796.18
2023-03-18 22:00:00+00:00:00,1785.4,1769.1,1773.47,1782.93
2023-03-18 23:00:00+00:00:00,1777.78,1756.01,1763.35,1773.47
2023-03-19 00:00:00+00:00:00,1784.69,1762.75,1779.49,1763.35
2023-03-19 01:00:00+00:00:00,1790.25,1778.93,1782.83,1779.49
2023-03-19 02:00:00+00:00:00,1787.68,1780.22,1782.46,1782.83
2023-03-19 03:00:00+00:00:00,1788.84,1779.54,1787.71,1782.46
2023-03-19 04:00:00+00:00:00,1790.43,1780.98,1783.6,1787.71
2023-03-19 05:00:00+00:00:00,1787.63,1780.65,1782.16,1783.6
2023-03-19 06:00:00+00:00:00,1783.06,1771.98,1773.98,1782.16
2023-03-19 07:00:00+00:00:00,1779.23,1767.02,1779.18,1773.98
2023-03-19 08:00:00+00:00:00,1784.07,1773.57,1777.9,1779.18
2023-03-19 09:00:00+00:00:00,1783.07,1774.05,1781.69,1777.9
2023-03-19 10:00:00+00:00:00,1783.5,1776.94,1778.7,1781.69
2023-03-19 11:00:00+00:00:00,1791.95,1770.89,1789.53,1778.7
2023-03-19 12:00:00+00:00:00,1798.67,1784.87,1788.29,1789.53
2023-03-19 13:00:00+00:00:00,1789.8,1778.53,1780.71,1788.29
2023-03-19 14:00:00+00:00:00,1794.54,1780.7,1791.38,1780.71
2023-03-19 15:00:00+00:00:00,1813.07,1790.89,1799.28,1791.38
2023-03-19 16:00:00+00:00:00,1836.84,1797.28,1821.56,1799.28
2023-03-19 17:00:00+00:00:00,1825.12,1810.72,1814.1,1821.56
2023-03-19 18:00:00+00:00:00,1827.08,1810.89,1826.9,1814.1
2023-03-19 19:00:00+00:00:00,1845.39,1822.79,1826.22,1826.9
2023-03-19 20:00:00+00:00:00,1832.47,1794.45,1799.62,1826.22
2023-03-19 21:00:00+00:00:00,1817.22,1795.47,1798.62,1799.62
2023-03-19 22:00:00+00:00:00,1812.77,1793.17,1810.35,1798.62
2023-03-19 23:00:00+00:00:00,1814.5,1780.69,1785.66,1810.35
2023-03-20 00:00:00+00:00:00,1790.62,1772.39,1776.7,1785.66
2023-03-20 01:00:00+00:00:00,1783.77,1768.66,1779.78,1776.7
2023-03-20 02:00:00+00:00:00,1784.19,1756.17,1771.54,1779.78
2023-03-20 03:00:00+00:00:00,1773.23,1748.77,1756.88,1771.54
2023-03-20 04:00:00+00:00:00,1760.98,1743.68,1757.86,1756.88
2023-03-20 05:00:00+00:00:00,1764.82,1756.28,1764.59,1757.86
2023-03-20 06:00:00+00:00:00,1768.98,1759.25,1764.43,1764.59
2023-03-20 07:00:00+00:00:00,1798.06,1764.22,1796.5,1764.43
2023-03-20 08:00:00+00:00:00,1808.06,1785.95,1794.6,1796.5
2023-03-20 09:00:00+00:00:00,1799.21,1777.49,1784.97,1794.6
2023-03-20 10:00:00+00:00:00,1788.33,1774.52,1780.39,1784.97
2023-03-20 11:00:00+00:00:00,1793.57,1777.43,1785.19,1780.39
2023-03-20 12:00:00+00:00:00,1788.3,1778.16,1787.92,1785.19
2023-03-20 13:00:00+00:00:00,1787.92,1758.63,1765.75,1787.92
2023-03-20 14:00:00+00:00:00,1781.91,1764.74,1778.29,1765.75
2023-03-20 15:00:00+00:00:00,1780.85,1766,1768.14,1778.29
2023-03-20 16:00:00+00:00:00,1773.32,1754.06,1758.85,1768.14
2023-03-20 17:00:00+00:00:00,1769.87,1753.3,1753.51,1758.85
2023-03-20 18:00:00+00:00:00,1771.92,1748.69,1768.48,1753.51
2023-03-20 19:00:00+00:00:00,1769.45,1747.02,1758.32,1768.48
2023-03-20 20:00:00+00:00:00,1765.45,1754.83,1762.68,1758.32
2023-03-20 21:00:00+00:00:00,1766.62,1755.46,1758.29,1762.68
2023-03-20 22:00:00+00:00:00,1759.05,1751.88,1753.13,1758.29
2023-03-20 23:00:00+00:00:00,1756.19,1729.6,1738.39,1753.13
2023-03-21 00:00:00+00:00:00,1763.01,1735.01,1754.64,1738.39
2023-03-21 01:00:00+00:00:00,1760.68,1745.69,1757.7,1754.64
2023-03-21 02:00:00+00:00:00,1759.47,1752.27,1754.58,1757.7
2023-03-21 03:00:00+00:00:00,1757.68,1748.51,1751.31,1754.58
2023-03-21 04:00:00+00:00:00,1759.09,1750.44,1756.1,1751.31
2023-03-21 05:00:00+00:00:00,1756.13,1742.96,1746.38,1756.1
2023-03-21 06:00:00+00:00:00,1751.88,1741.06,1745.11,1746.38
2023-03-21 07:00:00+00:00:00,1746.51,1724.94,1736.95,1745.11
2023-03-21 08:00:00+00:00:00,1745.77,1731.89,1743.71,1736.95
2023-03-21 09:00:00+00:00:00,1760.98,1740.85,1754.13,1743.71
2023-03-21 10:00:00+00:00:00,1772.13,1753.24,1763.76,1754.13
2023-03-21 11:00:00+00:00:00,1768.95,1758.95,1766.63,1763.76
2023-03-21 12:00:00+00:00:00,1812.94,1764.15,1810.91,1766.63
2023-03-21 13:00:00+00:00:00,1824.74,1809.02,1824,1810.91
2023-03-21 14:00:00+00:00:00,1839.07,1803.58,1810.52,1824
2023-03-21 15:00:00+00:00:00,1823.46,1808.49,1817.71,1810.52
2023-03-21 16:00:00+00:00:00,1830.26,1812.96,1817.14,1817.71
2023-03-21 17:00:00+00:00:00,1820.18,1794.5,1796.76,1817.14
2023-03-21 18:00:00+00:00:00,1798.27,1781.75,1793.55,1796.76
2023-03-21 19:00:00+00:00:00,1804.63,1791.06,1796.38,1793.55
2023-03-21 20:00:00+00:00:00,1807.72,1794.35,1802.25,1796.38
2023-03-21 21:00:00+00:00:00,1804.27,1787.8,1798.34,1802.25
2023-03-21 22:00:00+00:00:00,1800.93,1790.42,1798.79,1798.34
2023-03-21 23:00:00+00:00:00,1810.6,1796.14,1806.98,1798.79
2023-03-22 00:00:00+00:00:00,1807.34,1785.08,1793.44,1806.98
2023-03-22 01:00:00+00:00:00,1800.34,1789.89,1799.46,1793.44
2023-03-22 02:00:00+00:00:00,1804.76,1798.79,1799.82,1799.46
2023-03-22 03:00:00+00:00:00,1811.56,1796.01,1805.2,1799.82
2023-03-22 04:00:00+00:00:00,1806.59,1801.47,1806.59,1805.2
2023-03-22 05:00:00+00:00:00,1812.83,1806.39,1809.15,1806.59
2023-03-22 06:00:00+00:00:00,1809.24,1801.57,1803.31,1809.15
2023-03-22 07:00:00+00:00:00,1803.35,1792.88,1797.38,1803.31
2023-03-22 08:00:00+00:00:00,1798.29,1788.23,1790.56,1797.38
2023-03-22 09:00:00+00:00:00,1795.12,1786.24,1791.06,1790.56
2023-03-22 10:00:00+00:00:00,1797.63,1789.51,1794.76,1791.06
2023-03-22 11:00:00+00:00:00,1797.71,1787.42,1789.97,1794.76
2023-03-22 12:00:00+00:00:00,1805.55,1788.23,1800.29,1789.97
2023-03-22 13:00:00+00:00:00,1809.41,1797.21,1802.3,1800.29
2023-03-22 14:00:00+00:00:00,1821.99,1801.15,1805.66,1802.3
2023-03-22 15:00:00+00:00:00,1822.98,1802.81,1809.62,1805.66
2023-03-22 16:00:00+00:00:00,1812.79,1799.98,1806.96,1809.62
2023-03-22 17:00:00+00:00:00,1807.14,1780.2,1790.27,1806.96
2023-03-22 18:00:00+00:00:00,1812.99,1756.5,1776.23,1790.27
2023-03-22 19:00:00+00:00:00,1776.37,1717.17,1721.37,1776.23
2023-03-22 20:00:00+00:00:00,1740.5,1716.26,1737.74,1721.37
2023-03-22 21:00:00+00:00:00,1743.49,1721.92,1724.52,1737.74
2023-03-22 22:00:00+00:00:00,1732.07,1718.73,1731.23,1724.52
2023-03-22 23:00:00+00:00:00,1740.22,1730.05,1738.78,1731.23
2023-03-23 00:00:00+00:00:00,1749.39,1734.97,1741.76,1738.78
2023-03-23 01:00:00+00:00:00,1742.13,1734.44,1734.63,1741.76
2023-03-23 02:00:00+00:00:00,1744.22,1733.81,1743.08,1734.63
2023-03-23 03:00:00+00:00:00,1746.18,1740.99,1741.75,1743.08
2023-03-23 04:00:00+00:00:00,1743.89,1735.38,1736.46,1741.75
2023-03-23 05:00:00+00:00:00,1756.42,1735.52,1754.69,1736.46
2023-03-23 06:00:00+00:00:00,1758.58,1751.41,1755.58,1754.69
2023-03-23 07:00:00+00:00:00,1756.49,1750.92,1755.82,1755.58
2023-03-23 08:00:00+00:00:00,1761.13,1753.44,1756.36,1755.82
2023-03-23 09:00:00+00:00:00,1761.31,1754.48,1760.49,1756.36
2023-03-23 10:00:00+00:00:00,1764.12,1756.44,1756.98,1760.49
2023-03-23 11:00:00+00:00:00,1762.03,1750.75,1760.27,1756.98
2023-03-23 12:00:00+00:00:00,1763.15,1755.41,1756.62,1760.27
2023-03-23 13:00:00+00:00:00,1757.6,1747.04,1751.94,1756.62
2023-03-23 14:00:00+00:00:00,1805.79,1749.2,1805.37,1751.94
2023-03-23 15:00:00+00:00:00,1859.48,1803.75,1840.95,1805.37
2023-03-23 16:00:00+00:00:00,1844.6,1825.89,1831.79,1840.95
2023-03-23 17:00:00+00:00:00,1835.47,1819.32,1829.64,1831.79
2023-03-23 18:00:00+00:00:00,1832.46,1797.37,1805.02,1829.64
2023-03-23 19:00:00+00:00:00,1827.12,1797.36,1824.67,1805.02
2023-03-23 20:00:00+00:00:00,1824.73,1810.05,1819.03,1824.67
2023-03-23 21:00:00+00:00:00,1819.18,1808.31,1817.62,1819.03
2023-03-23 22:00:00+00:00:00,1817.95,1807.12,1812.14,1817.62
2023-03-23 23:00:00+00:00:00,1823.15,1811,1817.43,1812.14
2023-03-24 00:00:00+00:00:00,1821.83,1813.46,1813.92,1817.43
2023-03-24 01:00:00+00:00:00,1820.89,1809.68,1818.53,1813.92
2023-03-24 02:00:00+00:00:00,1821.69,1812.82,1812.97,1818.53
2023-03-24 03:00:00+00:00:00,1816.18,1812.5,1815.7,1812.97
2023-03-24 04:00:00+00:00:00,1818.11,1806.48,1807.64,1815.7
2023-03-24 05:00:00+00:00:00,1815.61,1807.48,1814.63,1807.64
2023-03-24 06:00:00+00:00:00,1816.96,1813.31,1815.36,1814.63
2023-03-24 07:00:00+00:00:00,1820.07,1811.96,1818.17,1815.36
2023-03-24 08:00:00+00:00:00,1819.41,1792.22,1797.55,1818.17
2023-03-24 09:00:00+00:00:00,1802.11,1785.62,1789.78,1797.55
2023-03-24 10:00:00+00:00:00,1791.11,1781.45,1789.72,1789.78
2023-03-24 11:00:00+00:00:00,1792.03,1739.33,1751.79,1789.72
2023-03-24 12:00:00+00:00:00,1785.54,1748.07,1774.65,1751.79
2023-03-24 13:00:00+00:00:00,1775.7,1752.6,1768.94,1774.65
2023-03-24 14:00:00+00:00:00,1783.78,1759.44,1765.32,1768.94
2023-03-24 15:00:00+00:00:00,1771.85,1755.77,1769.28,1765.32
2023-03-24 16:00:00+00:00:00,1771.45,1762.16,1764.75,1769.28
2023-03-24 17:00:00+00:00:00,1766.04,1729.2,1739.32,1764.75
2023-03-24 18:00:00+00:00:00,1766.73,1738.59,1757.66,1739.32
2023-03-24 19:00:00+00:00:00,1769.27,1754.35,1765.56,1757.66
2023-03-24 20:00:00+00:00:00,1766.04,1741.58,1750.47,1765.56
2023-03-24 21:00:00+00:00:00,1751.64,1731.82,1747.92,1750.47
2023-03-24 22:00:00+00:00:00,1750.7,1744.5,1745.32,1747.92
2023-03-24 23:00:00+00:00:00,1755.69,1744.36,1751.94,1745.32
2023-03-25 00:00:00+00:00:00,1760.17,1748.98,1758.56,1751.94
2023-03-25 01:00:00+00:00:00,1759.18,1751.9,1755.77,1758.56
2023-03-25 02:00:00+00:00:00,1763.98,1755.36,1760.81,1755.77
2023-03-25 03:00:00+00:00:00,1761.22,1757.01,1758.83,1760.81
2023-03-25 04:00:00+00:00:00,1760.89,1752.95,1755.44,1758.83
2023-03-25 05:00:00+00:00:00,1756.87,1743.39,1745.77,1755.44
2023-03-25 06:00:00+00:00:00,1753.14,1743.89,1750.81,1745.77
2023-03-25 07:00:00+00:00:00,1754.45,1749.5,1749.51,1750.81
2023-03-25 08:00:00+00:00:00,1752.09,1738.77,1745.63,1749.51
2023-03-25 08:00:00+00:00:00,1752.09,1738.77,1745.63,1749.51
2023-03-25 09:00:00+00:00:00,1751.84,1742.38,1750.43,1745.63
2023-03-25 10:00:00+00:00:00,1752.18,1743.92,1749.72,1750.43
2023-03-25 11:00:00+00:00:00,1751.84,1745.86,1747.14,1749.72
2023-03-25 12:00:00+00:00:00,1748.42,1741.82,1746.87,1747.14
2023-03-25 13:00:00+00:00:00,1759.05,1742.61,1756.25,1746.87
2023-03-25 14:00:00+00:00:00,1758.85,1750.5,1750.79,1756.25
2023-03-25 15:00:00+00:00:00,1763.64,1747.53,1757.46,1750.79
2023-03-25 16:00:00+00:00:00,1759.52,1754.96,1755.34,1757.46
2023-03-25 17:00:00+00:00:00,1756.59,1743.78,1746.63,1755.34
2023-03-25 18:00:00+00:00:00,1748.49,1740.56,1741.02,1746.63
2023-03-25 19:00:00+00:00:00,1741.05,1718.42,1719.12,1741.02
2023-03-25 20:00:00+00:00:00,1735.96,1715.91,1732.37,1719.12
2023-03-25 21:00:00+00:00:00,1738.12,1730.03,1734.45,1732.37
2023-03-25 22:00:00+00:00:00,1744.49,1733.29,1739.41,1734.45
2023-03-25 23:00:00+00:00:00,1744.42,1737.41,1743.78,1739.41
2023-03-26 00:00:00+00:00:00,1757.74,1741.42,1752.7,1743.78
2023-03-26 01:00:00+00:00:00,1757.1,1750.05,1753.43,1752.7
2023-03-26 02:00:00+00:00:00,1755.62,1752.37,1754.72,1753.43
2023-03-26 03:00:00+00:00:00,1756.32,1750.12,1751.32,1754.72
2023-03-26 04:00:00+00:00:00,1751.85,1748.06,1750.57,1751.32
2023-03-26 05:00:00+00:00:00,1755.88,1747.62,1755.09,1750.57
2023-03-26 06:00:00+00:00:00,1756.74,1752.32,1753.65,1755.09
2023-03-26 07:00:00+00:00:00,1757.14,1752.88,1754.53,1753.65
2023-03-26 08:00:00+00:00:00,1788.1,1752.16,1776.6,1754.53
2023-03-26 09:00:00+00:00:00,1782.82,1773.14,1776.37,1776.6
2023-03-26 10:00:00+00:00:00,1776.91,1768.13,1773.33,1776.37
2023-03-26 11:00:00+00:00:00,1783.04,1769.64,1779.73,1773.33
2023-03-26 12:00:00+00:00:00,1783.06,1773.16,1777.42,1779.73
2023-03-26 13:00:00+00:00:00,1799.07,1775.03,1797.45,1777.42
2023-03-26 14:00:00+00:00:00,1797.78,1758.21,1765.04,1797.45
2023-03-26 15:00:00+00:00:00,1770.9,1762.31,1765.84,1765.04
2023-03-26 16:00:00+00:00:00,1769.36,1757.75,1758.88,1765.84
2023-03-26 17:00:00+00:00:00,1769.62,1758.03,1768.35,1758.88
2023-03-26 18:00:00+00:00:00,1773.17,1765.86,1767.61,1768.35
2023-03-26 19:00:00+00:00:00,1770.84,1765.81,1767.47,1767.61
2023-03-26 20:00:00+00:00:00,1770.95,1756.65,1761.93,1767.47
2023-03-26 21:00:00+00:00:00,1765.44,1759.15,1765.33,1761.93
2023-03-26 22:00:00+00:00:00,1779.66,1763.69,1777.6,1765.33
2023-03-26 23:00:00+00:00:00,1783.68,1774.63,1775.76,1777.6
2023-03-27 00:00:00+00:00:00,1781.7,1773.64,1780.6,1775.76
2023-03-27 01:00:00+00:00:00,1781.73,1764.71,1764.84,1780.6
2023-03-27 02:00:00+00:00:00,1767.08,1761.31,1766.77,1764.84
2023-03-27 03:00:00+00:00:00,1768.95,1764.19,1766.91,1766.77
2023-03-27 04:00:00+00:00:00,1769.39,1765.65,1766.82,1766.91
2023-03-27 05:00:00+00:00:00,1767.25,1749.78,1751.8,1766.82
2023-03-27 06:00:00+00:00:00,1756.69,1749.01,1754.95,1751.8
2023-03-27 07:00:00+00:00:00,1757.26,1750.99,1753.68,1754.95
2023-03-27 08:00:00+00:00:00,1759.62,1751.17,1757.74,1753.68
2023-03-27 09:00:00+00:00:00,1766.27,1755.8,1764.89,1757.74
2023-03-27 10:00:00+00:00:00,1767.77,1761.58,1766.17,1764.89
2023-03-27 11:00:00+00:00:00,1770.69,1764.34,1766.98,1766.17
2023-03-27 12:00:00+00:00:00,1770.18,1754.16,1756.8,1766.98
2023-03-27 13:00:00+00:00:00,1764.98,1751.14,1755.93,1756.8
2023-03-27 14:00:00+00:00:00,1758.72,1722.09,1722.18,1755.93
2023-03-27 15:00:00+00:00:00,1722.22,1689.98,1712.53,1722.18
2023-03-27 16:00:00+00:00:00,1732.59,1709.83,1717.77,1712.53
2023-03-27 17:00:00+00:00:00,1721.34,1706.38,1708.61,1717.77
2023-03-27 18:00:00+00:00:00,1719.19,1707.44,1715.76,1708.61
2023-03-27 19:00:00+00:00:00,1719.79,1702.12,1704.46,1715.76
2023-03-27 20:00:00+00:00:00,1709.41,1698.25,1708.17,1704.46
2023-03-27 21:00:00+00:00:00,1717.05,1706.67,1713.8,1708.17
2023-03-27 22:00:00+00:00:00,1715.25,1708.92,1710.64,1713.8
2023-03-27 23:00:00+00:00:00,1717.21,1709.01,1716.29,1710.64
2023-03-28 00:00:00+00:00:00,1719.62,1707.45,1708.22,1716.29
2023-03-28 01:00:00+00:00:00,1727.44,1703.04,1718.15,1708.22
2023-03-28 02:00:00+00:00:00,1719.65,1711.28,1714.55,1718.15
2023-03-28 03:00:00+00:00:00,1714.86,1710.33,1712.69,1714.55
2023-03-28 04:00:00+00:00:00,1719.03,1711.1,1718.9,1712.69
2023-03-28 05:00:00+00:00:00,1724.34,1715.75,1724.26,1718.9
2023-03-28 06:00:00+00:00:00,1735.23,1724.06,1732.37,1724.26
2023-03-28 07:00:00+00:00:00,1734.65,1724.62,1725.12,1732.37
2023-03-28 08:00:00+00:00:00,1729.88,1722.82,1728.96,1725.12
2023-03-28 09:00:00+00:00:00,1729.29,1717.93,1720.1,1728.96
2023-03-28 10:00:00+00:00:00,1722.97,1712.14,1718.11,1720.1
2023-03-28 11:00:00+00:00:00,1752.99,1717.88,1745.86,1718.11
2023-03-28 12:00:00+00:00:00,1750.69,1731.6,1737.37,1745.86
2023-03-28 13:00:00+00:00:00,1744.83,1731.72,1737.56,1737.37
2023-03-28 14:00:00+00:00:00,1750,1736.27,1740.79,1737.56
2023-03-28 15:00:00+00:00:00,1746.77,1738.02,1744.71,1740.79
2023-03-28 16:00:00+00:00:00,1747.01,1734.02,1735.91,1744.71
2023-03-28 17:00:00+00:00:00,1739.77,1729.87,1736.62,1735.91
2023-03-28 18:00:00+00:00:00,1780.3,1735.77,1776.99,1736.62
2023-03-28 19:00:00+00:00:00,1794.81,1767.46,1785.97,1776.99
2023-03-28 20:00:00+00:00:00,1789.99,1772.39,1774.96,1785.97
2023-03-28 21:00:00+00:00:00,1775.95,1763.92,1769.29,1774.96
2023-03-28 22:00:00+00:00:00,1773.2,1767.31,1770.86,1769.29
2023-03-28 23:00:00+00:00:00,1777.66,1770.83,1773.6,1770.86
2023-03-29 00:00:00+00:00:00,1778.25,1773.37,1776.21,1773.6
2023-03-29 01:00:00+00:00:00,1788.97,1776.1,1779.36,1776.21
2023-03-29 02:00:00+00:00:00,1783.06,1778.48,1780.6,1779.36
2023-03-29 03:00:00+00:00:00,1781.32,1776.41,1779.02,1780.6
2023-03-29 04:00:00+00:00:00,1796.77,1779.02,1792.22,1779.02
2023-03-29 05:00:00+00:00:00,1795.03,1788.39,1790.12,1792.22
2023-03-29 06:00:00+00:00:00,1817.1,1787.2,1804.79,1790.12
2023-03-29 07:00:00+00:00:00,1811.07,1803.49,1805.01,1804.79
2023-03-29 08:00:00+00:00:00,1825.56,1800.94,1820.7,1805.01
2023-03-29 09:00:00+00:00:00,1824.61,1814.46,1814.52,1820.7
2023-03-29 10:00:00+00:00:00,1817.83,1809.53,1811.25,1814.52
2023-03-29 11:00:00+00:00:00,1811.79,1805.54,1811.23,1811.25
2023-03-29 12:00:00+00:00:00,1812.37,1802.38,1811.33,1811.23
2023-03-29 13:00:00+00:00:00,1813.77,1805.22,1809.65,1811.33
2023-03-29 14:00:00+00:00:00,1816.09,1792.84,1796.4,1809.65
2023-03-29 15:00:00+00:00:00,1809.42,1794.85,1807.94,1796.4
2023-03-29 16:00:00+00:00:00,1808.85,1793.18,1793.89,1807.94
2023-03-29 17:00:00+00:00:00,1804.11,1793.12,1798.9,1793.89
2023-03-29 18:00:00+00:00:00,1805.76,1796.53,1804.24,1798.9
2023-03-29 19:00:00+00:00:00,1811.47,1802.3,1808.82,1804.24
2023-03-29 20:00:00+00:00:00,1809.43,1802.66,1803.52,1808.82
2023-03-29 21:00:00+00:00:00,1806.04,1796.04,1796.34,1803.52
2023-03-29 22:00:00+00:00:00,1796.46,1784,1790.83,1796.34
2023-03-29 23:00:00+00:00:00,1797.77,1790.05,1793.38,1790.83
2023-03-30 00:00:00+00:00:00,1799.43,1780.15,1785.78,1793.38
2023-03-30 01:00:00+00:00:00,1793.79,1782.51,1791.7,1785.78
2023-03-30 02:00:00+00:00:00,1828.37,1791.15,1817.2,1791.7
2023-03-30 03:00:00+00:00:00,1818.22,1771.23,1788.54,1817.2
2023-03-30 04:00:00+00:00:00,1799.5,1786.29,1797.72,1788.54
2023-03-30 05:00:00+00:00:00,1798.47,1791.73,1797.62,1797.72
2023-03-30 06:00:00+00:00:00,1801.81,1793.65,1796.97,1797.62
2023-03-30 07:00:00+00:00:00,1812.25,1795.26,1806.71,1796.97
2023-03-30 08:00:00+00:00:00,1808.33,1799.01,1799.59,1806.71
2023-03-30 09:00:00+00:00:00,1801.96,1794.63,1801.15,1799.59
2023-03-30 10:00:00+00:00:00,1805.84,1799.02,1803.95,1801.15
2023-03-30 11:00:00+00:00:00,1807.76,1802.33,1805.31,1803.95
2023-03-30 12:00:00+00:00:00,1806.43,1798.76,1804.64,1805.31
2023-03-30 13:00:00+00:00:00,1805.14,1795.32,1797.82,1804.64
2023-03-30 14:00:00+00:00:00,1798.84,1788.33,1795.38,1797.82
2023-03-30 15:00:00+00:00:00,1796.87,1785.35,1789.56,1795.38
2023-03-30 16:00:00+00:00:00,1790.75,1779.96,1786.06,1789.56
2023-03-30 17:00:00+00:00:00,1787.69,1764.92,1770.72,1786.06
2023-03-30 18:00:00+00:00:00,1777.12,1768.53,1776.99,1770.72
2023-03-30 19:00:00+00:00:00,1784.21,1776.04,1781.59,1776.99
2023-03-30 20:00:00+00:00:00,1798.66,1779.48,1795.82,1781.59
2023-03-30 21:00:00+00:00:00,1797.6,1791.41,1793.47,1795.82
2023-03-30 22:00:00+00:00:00,1795.6,1784.37,1785.5,1793.47
2023-03-30 23:00:00+00:00:00,1795.11,1783.4,1793.89,1785.5
2023-03-31 00:00:00+00:00:00,1808.55,1790.1,1805.98,1793.89
2023-03-31 01:00:00+00:00:00,1817.29,1801.31,1802.93,1805.98
2023-03-31 02:00:00+00:00:00,1806.01,1800.39,1803.67,1802.93
2023-03-31 03:00:00+00:00:00,1809,1803.02,1804.02,1803.67
2023-03-31 04:00:00+00:00:00,1806.16,1800.6,1805.5,1804.02
2023-03-31 05:00:00+00:00:00,1808.01,1793.86,1797.08,1805.5
2023-03-31 06:00:00+00:00:00,1800.42,1795.96,1798.67,1797.08
2023-03-31 07:00:00+00:00:00,1799.47,1781.06,1795.91,1798.67
2023-03-31 08:00:00+00:00:00,1798.89,1787.7,1790.49,1795.91
2023-03-31 09:00:00+00:00:00,1794.32,1788.21,1791,1790.49
2023-03-31 10:00:00+00:00:00,1800.13,1790.02,1793.93,1791
2023-03-31 11:00:00+00:00:00,1796.51,1789.52,1793.74,1793.93
2023-03-31 12:00:00+00:00:00,1812,1792.22,1807.74,1793.74
2023-03-31 13:00:00+00:00:00,1839.03,1805.52,1826.41,1807.74
2023-03-31 14:00:00+00:00:00,1845.88,1825.48,1836.49,1826.41
2023-03-31 15:00:00+00:00:00,1841.92,1826.67,1831.03,1836.49
2023-03-31 16:00:00+00:00:00,1834.49,1820.12,1830.61,1831.03
2023-03-31 17:00:00+00:00:00,1832.43,1822.39,1825.79,1830.61
2023-03-31 18:00:00+00:00:00,1826.73,1821.27,1822.87,1825.79
2023-03-31 19:00:00+00:00:00,1830.82,1819.21,1829.34,1822.87
2023-03-31 20:00:00+00:00:00,1829.51,1815.87,1818.13,1829.34
2023-03-31 21:00:00+00:00:00,1827.88,1815.78,1824.69,1818.13
2023-03-31 22:00:00+00:00:00,1830.15,1823.07,1827.03,1824.69
2023-03-31 23:00:00+00:00:00,1827.46,1821.98,1822.07,1827.03
2023-04-01 00:00:00+00:00:00,1828.37,1820.13,1823.52,1822.07
2023-04-01 01:00:00+00:00:00,1834.35,1821.96,1833.72,1823.52
2023-04-01 02:00:00+00:00:00,1841.93,1825.19,1829.92,1833.72
2023-04-01 03:00:00+00:00:00,1830.49,1824.89,1826.57,1829.92
2023-04-01 04:00:00+00:00:00,1830.25,1825.26,1827.72,1826.57
2023-04-01 05:00:00+00:00:00,1828.05,1821.49,1826.25,1827.72
2023-04-01 06:00:00+00:00:00,1826.36,1814.71,1823.86,1826.25
2023-04-01 07:00:00+00:00:00,1827,1820.09,1824.52,1823.86
2023-04-01 08:00:00+00:00:00,1829.2,1822.6,1826.41,1824.52
2023-04-01 09:00:00+00:00:00,1829.26,1825.44,1825.49,1826.41
2023-04-01 10:00:00+00:00:00,1829.17,1823.13,1827.95,1825.49
2023-04-01 11:00:00+00:00:00,1828.81,1824.1,1825.34,1827.95
2023-04-01 12:00:00+00:00:00,1828.22,1824.07,1827.81,1825.34
2023-04-01 13:00:00+00:00:00,1828.49,1825.27,1827.05,1827.81
2023-04-01 14:00:00+00:00:00,1827.71,1816.73,1818.35,1827.05
2023-04-01 15:00:00+00:00:00,1822.65,1816.49,1821.23,1818.35
2023-04-01 16:00:00+00:00:00,1824.89,1812,1816.45,1821.23
2023-04-01 17:00:00+00:00:00,1820.03,1815.82,1817.62,1816.45
2023-04-01 18:00:00+00:00:00,1818.3,1813.12,1816.15,1817.62
2023-04-01 19:00:00+00:00:00,1816.95,1812.19,1814.9,1816.15
2023-04-01 20:00:00+00:00:00,1825.62,1814.72,1817.59,1814.9
2023-04-01 21:00:00+00:00:00,1823.21,1816.87,1821.51,1817.59
2023-04-01 22:00:00+00:00:00,1826.5,1820.64,1824.06,1821.51
2023-04-01 23:00:00+00:00:00,1825.52,1820.91,1821.79,1824.06
2023-04-02 00:00:00+00:00:00,1824.51,1813.84,1814.43,1821.79
2023-04-02 01:00:00+00:00:00,1818.08,1813.19,1813.32,1814.43
2023-04-02 02:00:00+00:00:00,1815.8,1811.46,1814.8,1813.32
2023-04-02 03:00:00+00:00:00,1819.67,1814.23,1818.57,1814.8
2023-04-02 04:00:00+00:00:00,1819.63,1814.62,1814.82,1818.57
2023-04-02 05:00:00+00:00:00,1822.98,1814.66,1822.53,1814.82
2023-04-02 06:00:00+00:00:00,1825.84,1819.98,1823.96,1822.53
2023-04-02 07:00:00+00:00:00,1825.27,1821.25,1821.71,1823.96
2023-04-02 08:00:00+00:00:00,1822.09,1817.65,1819.12,1821.71
2023-04-02 09:00:00+00:00:00,1824.43,1818.96,1822.73,1819.12
2023-04-02 10:00:00+00:00:00,1822.74,1817.85,1818.35,1822.73
2023-04-02 11:00:00+00:00:00,1820.16,1816.43,1818.27,1818.35
2023-04-02 12:00:00+00:00:00,1818.58,1811.62,1814.37,1818.27
